employee_id,survey_date,score,category
E10848,2024-12-15,9,Promoter
E10848,2025-03-15,10,Promoter
E10848,2025-09-15,8,Passive
E10848,2026-03-15,10,Promoter
E10849,2025-06-15,8,Passive
E10849,2025-09-15,8,Passive
E10849,2025-12-15,8,Passive
E10850,2024-09-15,9,Promoter
E10850,2025-06-15,6,Detractor
E10850,2025-09-15,9,Promoter
E10851,2025-03-15,9,Promoter
E10851,2025-06-15,10,Promoter
E10851,2025-09-15,9,Promoter
E10851,2025-12-15,7,Passive
E10851,2026-03-15,9,Promoter
E10852,2024-09-15,9,Promoter
E10852,2025-03-15,9,Promoter
E10852,2025-06-15,8,Passive
E10852,2025-09-15,8,Passive
E10852,2025-12-15,10,Promoter
E10852,2026-03-15,8,Passive
E10853,2024-12-15,7,Passive
E10853,2025-03-15,8,Passive
E10853,2025-06-15,10,Promoter
E10853,2025-09-15,6,Detractor
E10853,2026-03-15,10,Promoter
E10854,2024-06-15,8,Passive
E10854,2025-03-15,5,Detractor
E10854,2025-09-15,8,Passive
E10854,2026-03-15,6,Detractor
E10855,2023-09-15,8,Passive
E10855,2024-03-15,4,Detractor
E10855,2024-06-15,9,Promoter
E10855,2024-09-15,7,Passive
E10855,2024-12-15,6,Detractor
E10855,2025-03-15,7,Passive
E10855,2025-06-15,10,Promoter
E10855,2025-09-15,8,Passive
E10855,2025-12-15,10,Promoter
E10856,2024-12-15,8,Passive
E10856,2025-03-15,8,Passive
E10856,2025-06-15,7,Passive
E10856,2025-09-15,10,Promoter
E10856,2025-12-15,9,Promoter
E10856,2026-03-15,9,Promoter
E10857,2025-09-15,10,Promoter
E10857,2025-12-15,7,Passive
E10857,2026-03-15,8,Passive
E10858,2023-12-15,10,Promoter
E10858,2024-03-15,8,Passive
E10858,2024-06-15,9,Promoter
E10858,2024-09-15,8,Passive
E10858,2024-12-15,9,Promoter
E10858,2025-03-15,5,Detractor
E10858,2025-06-15,8,Passive
E10858,2026-03-15,9,Promoter
E10859,2024-09-15,9,Promoter
E10859,2024-12-15,10,Promoter
E10859,2025-06-15,7,Passive
E10859,2026-03-15,10,Promoter
E10860,2023-09-15,8,Passive
E10860,2023-12-15,6,Detractor
E10860,2024-03-15,10,Promoter
E10860,2025-06-15,10,Promoter
E10860,2025-09-15,9,Promoter
E10861,2023-09-15,7,Passive
E10861,2024-03-15,8,Passive
E10861,2024-09-15,9,Promoter
E10861,2025-03-15,10,Promoter
E10861,2025-09-15,6,Detractor
E10861,2025-12-15,8,Passive
E10863,2023-12-15,7,Passive
E10863,2024-03-15,6,Detractor
E10863,2024-06-15,6,Detractor
E10863,2024-09-15,10,Promoter
E10863,2025-03-15,7,Passive
E10863,2025-09-15,9,Promoter
E10863,2025-12-15,7,Passive
E10864,2023-09-15,10,Promoter
E10864,2023-12-15,8,Passive
E10864,2024-03-15,5,Detractor
E10864,2024-06-15,10,Promoter
E10864,2024-09-15,7,Passive
E10864,2024-12-15,10,Promoter
E10864,2025-06-15,10,Promoter
E10864,2025-09-15,8,Passive
E10865,2024-12-15,9,Promoter
E10865,2025-03-15,8,Passive
E10865,2026-03-15,6,Detractor
E10866,2024-12-15,10,Promoter
E10866,2025-03-15,8,Passive
E10866,2025-06-15,8,Passive
E10866,2025-09-15,8,Passive
E10866,2025-12-15,8,Passive
E10866,2026-03-15,9,Promoter
E10867,2023-09-15,8,Passive
E10867,2023-12-15,8,Passive
E10867,2024-06-15,8,Passive
E10867,2024-09-15,10,Promoter
E10867,2024-12-15,8,Passive
E10867,2025-03-15,10,Promoter
E10867,2025-09-15,7,Passive
E10867,2025-12-15,7,Passive
E10867,2026-03-15,8,Passive
E10868,2023-09-15,8,Passive
E10868,2023-12-15,7,Passive
E10868,2024-03-15,8,Passive
E10868,2024-06-15,9,Promoter
E10868,2024-12-15,10,Promoter
E10868,2025-06-15,6,Detractor
E10868,2025-09-15,10,Promoter
E10868,2025-12-15,9,Promoter
E10868,2026-03-15,7,Passive
E10869,2023-09-15,7,Passive
E10869,2023-12-15,9,Promoter
E10869,2024-09-15,7,Passive
E10869,2024-12-15,10,Promoter
E10869,2025-03-15,8,Passive
E10869,2025-09-15,6,Detractor
E10869,2025-12-15,7,Passive
E10869,2026-03-15,6,Detractor
E10870,2023-12-15,8,Passive
E10870,2024-03-15,8,Passive
E10870,2024-06-15,9,Promoter
E10870,2024-09-15,10,Promoter
E10870,2024-12-15,8,Passive
E10870,2025-03-15,10,Promoter
E10870,2025-09-15,7,Passive
E10870,2025-12-15,6,Detractor
E10870,2026-03-15,9,Promoter
E10871,2024-03-15,9,Promoter
E10871,2024-06-15,9,Promoter
E10871,2024-09-15,9,Promoter
E10871,2024-12-15,5,Detractor
E10871,2025-03-15,8,Passive
E10871,2025-06-15,10,Promoter
E10871,2025-12-15,8,Passive
E10871,2026-03-15,9,Promoter
E10872,2024-12-15,10,Promoter
E10872,2025-06-15,10,Promoter
E10872,2025-09-15,8,Passive
E10872,2026-03-15,6,Detractor
E10873,2025-06-15,9,Promoter
E10873,2025-09-15,5,Detractor
E10873,2025-12-15,7,Passive
E10873,2026-03-15,7,Passive
E10874,2024-12-15,8,Passive
E10874,2025-03-15,9,Promoter
E10874,2025-06-15,7,Passive
E10874,2025-09-15,10,Promoter
E10874,2025-12-15,10,Promoter
E10874,2026-03-15,8,Passive
E10875,2024-03-15,10,Promoter
E10875,2024-06-15,7,Passive
E10875,2024-09-15,7,Passive
E10875,2024-12-15,10,Promoter
E10875,2025-03-15,9,Promoter
E10875,2026-03-15,9,Promoter
E10876,2023-09-15,10,Promoter
E10876,2023-12-15,9,Promoter
E10876,2024-03-15,10,Promoter
E10876,2024-09-15,8,Passive
E10876,2024-12-15,10,Promoter
E10876,2025-03-15,8,Passive
E10876,2025-09-15,7,Passive
E10876,2025-12-15,10,Promoter
E10877,2024-09-15,8,Passive
E10877,2024-12-15,10,Promoter
E10877,2025-03-15,9,Promoter
E10877,2025-09-15,10,Promoter
E10877,2025-12-15,6,Detractor
E10878,2023-12-15,9,Promoter
E10878,2024-03-15,8,Passive
E10878,2024-12-15,7,Passive
E10878,2025-03-15,10,Promoter
E10878,2025-06-15,6,Detractor
E10878,2025-09-15,9,Promoter
E10878,2025-12-15,7,Passive
E10878,2026-03-15,9,Promoter
E10879,2023-12-15,8,Passive
E10879,2024-06-15,8,Passive
E10879,2024-09-15,8,Passive
E10879,2024-12-15,7,Passive
E10879,2025-03-15,10,Promoter
E10879,2025-09-15,9,Promoter
E10879,2026-03-15,7,Passive
E10880,2023-09-15,10,Promoter
E10880,2023-12-15,9,Promoter
E10880,2024-03-15,8,Passive
E10880,2024-06-15,6,Detractor
E10880,2024-09-15,7,Passive
E10880,2024-12-15,4,Detractor
E10880,2025-03-15,7,Passive
E10880,2025-06-15,8,Passive
E10880,2025-09-15,6,Detractor
E10881,2023-09-15,8,Passive
E10881,2023-12-15,10,Promoter
E10881,2024-06-15,7,Passive
E10881,2024-09-15,9,Promoter
E10881,2025-09-15,10,Promoter
E10881,2025-12-15,9,Promoter
E10881,2026-03-15,7,Passive
E10882,2025-03-15,8,Passive
E10882,2025-06-15,9,Promoter
E10882,2025-12-15,9,Promoter
E10882,2026-03-15,7,Passive
E10883,2024-09-15,9,Promoter
E10883,2025-03-15,8,Passive
E10883,2025-06-15,8,Passive
E10883,2025-09-15,9,Promoter
E10883,2026-03-15,10,Promoter
E10884,2023-09-15,7,Passive
E10884,2023-12-15,9,Promoter
E10884,2024-09-15,8,Passive
E10884,2024-12-15,9,Promoter
E10884,2025-03-15,8,Passive
E10884,2025-06-15,6,Detractor
E10884,2025-12-15,6,Detractor
E10884,2026-03-15,8,Passive
E10885,2023-09-15,8,Passive
E10885,2023-12-15,9,Promoter
E10885,2024-03-15,6,Detractor
E10885,2024-06-15,10,Promoter
E10885,2024-09-15,10,Promoter
E10885,2025-03-15,9,Promoter
E10885,2025-09-15,9,Promoter
E10885,2025-12-15,10,Promoter
E10886,2023-09-15,8,Passive
E10886,2024-03-15,9,Promoter
E10886,2024-06-15,9,Promoter
E10886,2024-09-15,8,Passive
E10886,2024-12-15,9,Promoter
E10886,2025-03-15,5,Detractor
E10886,2025-09-15,7,Passive
E10887,2023-09-15,10,Promoter
E10887,2023-12-15,9,Promoter
E10887,2024-03-15,7,Passive
E10887,2024-06-15,6,Detractor
E10887,2024-12-15,10,Promoter
E10887,2025-06-15,7,Passive
E10887,2025-09-15,8,Passive
E10887,2025-12-15,9,Promoter
E10887,2026-03-15,7,Passive
E10888,2024-06-15,9,Promoter
E10888,2024-09-15,8,Passive
E10888,2025-03-15,7,Passive
E10888,2025-06-15,8,Passive
E10888,2025-09-15,9,Promoter
E10888,2025-12-15,7,Passive
E10888,2026-03-15,9,Promoter
E10889,2023-09-15,9,Promoter
E10889,2023-12-15,7,Passive
E10889,2024-03-15,9,Promoter
E10889,2024-06-15,9,Promoter
E10889,2024-09-15,8,Passive
E10889,2024-12-15,8,Passive
E10889,2025-03-15,9,Promoter
E10889,2025-06-15,7,Passive
E10889,2025-09-15,9,Promoter
E10889,2025-12-15,7,Passive
E10889,2026-03-15,7,Passive
E10890,2023-09-15,6,Detractor
E10890,2023-12-15,6,Detractor
E10890,2024-06-15,9,Promoter
E10890,2024-09-15,5,Detractor
E10890,2024-12-15,9,Promoter
E10890,2025-09-15,7,Passive
E10890,2026-03-15,10,Promoter
E10891,2023-09-15,9,Promoter
E10891,2024-06-15,9,Promoter
E10891,2024-12-15,7,Passive
E10891,2025-03-15,7,Passive
E10891,2025-12-15,8,Passive
E10892,2023-09-15,8,Passive
E10892,2024-03-15,7,Passive
E10892,2024-06-15,9,Promoter
E10892,2024-09-15,8,Passive
E10892,2024-12-15,10,Promoter
E10892,2025-06-15,7,Passive
E10892,2025-09-15,9,Promoter
E10892,2025-12-15,10,Promoter
E10892,2026-03-15,10,Promoter
E10893,2023-09-15,7,Passive
E10893,2023-12-15,10,Promoter
E10893,2024-03-15,5,Detractor
E10893,2024-06-15,6,Detractor
E10893,2024-09-15,9,Promoter
E10893,2024-12-15,9,Promoter
E10893,2025-03-15,8,Passive
E10893,2025-06-15,6,Detractor
E10893,2025-12-15,6,Detractor
E10893,2026-03-15,4,Detractor
E10894,2023-12-15,7,Passive
E10894,2024-03-15,9,Promoter
E10894,2024-06-15,10,Promoter
E10894,2024-09-15,9,Promoter
E10894,2024-12-15,7,Passive
E10894,2025-03-15,10,Promoter
E10894,2025-09-15,9,Promoter
E10894,2025-12-15,9,Promoter
E10894,2026-03-15,9,Promoter
E10895,2023-09-15,9,Promoter
E10895,2023-12-15,8,Passive
E10895,2024-03-15,6,Detractor
E10895,2024-09-15,8,Passive
E10895,2024-12-15,6,Detractor
E10895,2025-03-15,9,Promoter
E10895,2025-06-15,9,Promoter
E10895,2025-09-15,8,Passive
E10896,2023-09-15,9,Promoter
E10896,2024-03-15,10,Promoter
E10896,2024-06-15,7,Passive
E10896,2024-09-15,8,Passive
E10896,2025-03-15,7,Passive
E10896,2025-06-15,8,Passive
E10896,2025-09-15,10,Promoter
E10896,2026-03-15,8,Passive
E10897,2024-03-15,9,Promoter
E10897,2024-06-15,7,Passive
E10897,2024-09-15,10,Promoter
E10897,2024-12-15,8,Passive
E10897,2025-03-15,9,Promoter
E10897,2025-06-15,10,Promoter
E10897,2025-09-15,7,Passive
E10897,2026-03-15,7,Passive
E10898,2023-09-15,8,Passive
E10898,2023-12-15,10,Promoter
E10898,2024-09-15,10,Promoter
E10898,2024-12-15,8,Passive
E10898,2025-03-15,10,Promoter
E10898,2025-06-15,6,Detractor
E10898,2025-09-15,8,Passive
E10898,2026-03-15,10,Promoter
E10899,2023-12-15,8,Passive
E10899,2024-03-15,7,Passive
E10899,2024-06-15,9,Promoter
E10899,2024-12-15,10,Promoter
E10899,2025-03-15,6,Detractor
E10899,2025-06-15,6,Detractor
E10899,2025-09-15,6,Detractor
E10899,2025-12-15,7,Passive
E10899,2026-03-15,10,Promoter
E10900,2025-03-15,10,Promoter
E10900,2025-06-15,6,Detractor
E10900,2026-03-15,9,Promoter
E10901,2023-12-15,9,Promoter
E10901,2024-03-15,7,Passive
E10901,2024-06-15,9,Promoter
E10901,2024-09-15,9,Promoter
E10901,2024-12-15,10,Promoter
E10901,2025-03-15,5,Detractor
E10901,2025-06-15,9,Promoter
E10901,2025-12-15,10,Promoter
E10902,2023-09-15,9,Promoter
E10902,2023-12-15,8,Passive
E10902,2024-03-15,5,Detractor
E10903,2024-06-15,9,Promoter
E10903,2024-09-15,8,Passive
E10903,2024-12-15,7,Passive
E10903,2025-03-15,7,Passive
E10903,2025-06-15,9,Promoter
E10903,2025-09-15,7,Passive
E10903,2025-12-15,7,Passive
E10904,2023-12-15,5,Detractor
E10904,2024-03-15,7,Passive
E10905,2023-12-15,6,Detractor
E10906,2023-09-15,4,Detractor
E10906,2023-12-15,7,Passive
E10906,2024-06-15,4,Detractor
E10906,2024-09-15,6,Detractor
E10907,2023-09-15,7,Passive
E10907,2023-12-15,5,Detractor
E10907,2024-03-15,9,Promoter
E10908,2023-09-15,7,Passive
E10908,2023-12-15,4,Detractor
E10910,2023-09-15,8,Passive
E10911,2024-03-15,10,Promoter
E10911,2024-09-15,7,Passive
E10911,2024-12-15,8,Passive
E10911,2025-03-15,7,Passive
E10911,2025-09-15,7,Passive
E10912,2023-09-15,6,Detractor
E10912,2023-12-15,6,Detractor
E10912,2024-09-15,5,Detractor
E10914,2024-03-15,7,Passive
E10914,2024-09-15,8,Passive
E10914,2024-12-15,8,Passive
E10914,2025-03-15,6,Detractor
E10915,2024-03-15,7,Passive
E10915,2024-09-15,7,Passive
E10915,2024-12-15,6,Detractor
E10916,2024-06-15,4,Detractor
E10916,2024-09-15,7,Passive
E10916,2024-12-15,7,Passive
E10917,2023-09-15,7,Passive
E10917,2024-03-15,6,Detractor
E10917,2025-06-15,7,Passive
E10917,2025-09-15,10,Promoter
E10917,2025-12-15,8,Passive
E10918,2023-12-15,6,Detractor
E10920,2023-09-15,7,Passive
E10920,2023-12-15,7,Passive
E10920,2024-03-15,7,Passive
E10920,2024-06-15,7,Passive
E10920,2024-09-15,6,Detractor
E10923,2023-09-15,6,Detractor
E10924,2023-09-15,8,Passive
E10925,2023-12-15,6,Detractor
E10925,2024-03-15,7,Passive
E10925,2024-06-15,6,Detractor
E10925,2024-09-15,3,Detractor
E10926,2024-06-15,5,Detractor
E10926,2024-09-15,5,Detractor
E10927,2023-09-15,7,Passive
E10928,2023-12-15,4,Detractor
E10929,2023-09-15,6,Detractor
E10929,2023-12-15,6,Detractor
E10929,2024-06-15,7,Passive
E10929,2024-09-15,8,Passive
E10931,2023-09-15,9,Promoter
E10931,2024-03-15,6,Detractor
E10931,2024-09-15,7,Passive
E10932,2023-12-15,6,Detractor
E10933,2024-06-15,8,Passive
E10935,2023-12-15,7,Passive
E10935,2024-03-15,8,Passive
E10935,2024-06-15,5,Detractor
E10935,2024-09-15,7,Passive
E10935,2025-06-15,4,Detractor
E10936,2023-09-15,6,Detractor
E10936,2024-03-15,7,Passive
E10936,2024-09-15,4,Detractor
E10937,2024-12-15,4,Detractor
E10937,2025-09-15,5,Detractor
E10939,2023-09-15,6,Detractor
E10939,2023-12-15,6,Detractor
E10939,2024-03-15,6,Detractor
E10939,2024-06-15,7,Passive
E10939,2024-12-15,10,Promoter
E10939,2025-03-15,6,Detractor
E10939,2025-06-15,7,Passive
E10939,2025-09-15,8,Passive
E10940,2024-06-15,9,Promoter
E10940,2025-03-15,6,Detractor
E10941,2023-09-15,8,Passive
E10941,2023-12-15,9,Promoter
E10942,2023-09-15,9,Promoter
E10942,2024-03-15,9,Promoter
E10942,2024-06-15,5,Detractor
E10942,2024-09-15,7,Passive
E10942,2025-12-15,5,Detractor
E10943,2023-09-15,5,Detractor
E10943,2024-03-15,8,Passive
E10943,2024-09-15,7,Passive
E10943,2024-12-15,7,Passive
E10943,2025-03-15,6,Detractor
E10943,2025-06-15,10,Promoter
E10944,2023-12-15,9,Promoter
E10944,2024-03-15,6,Detractor
E10944,2024-06-15,7,Passive
E10945,2023-09-15,8,Passive
E10945,2023-12-15,9,Promoter
E10945,2024-03-15,8,Passive
E10945,2024-06-15,7,Passive
E10945,2024-09-15,5,Detractor
E10945,2024-12-15,10,Promoter
E10945,2025-03-15,6,Detractor
E10945,2025-06-15,8,Passive
E10945,2025-12-15,6,Detractor
E10946,2023-09-15,9,Promoter
E10947,2024-09-15,5,Detractor
E10948,2023-09-15,6,Detractor
E10948,2024-03-15,7,Passive
E10948,2024-06-15,6,Detractor
E10950,2023-09-15,6,Detractor
E10951,2023-12-15,9,Promoter
E10951,2024-03-15,8,Passive
E10951,2024-06-15,9,Promoter
E10951,2024-09-15,7,Passive
E10951,2025-03-15,7,Passive
E10952,2023-09-15,5,Detractor
E10952,2023-12-15,9,Promoter
E10953,2024-06-15,7,Passive
E10953,2024-09-15,7,Passive
E10953,2024-12-15,6,Detractor
E10954,2023-09-15,10,Promoter
E10954,2023-12-15,7,Passive
E10954,2024-03-15,6,Detractor
E10954,2024-06-15,5,Detractor
E10955,2023-12-15,8,Passive
E10955,2024-03-15,6,Detractor
E10956,2023-09-15,6,Detractor
E10956,2023-12-15,5,Detractor
E10956,2024-06-15,6,Detractor
E10956,2024-09-15,6,Detractor
E10956,2024-12-15,9,Promoter
E10957,2023-09-15,6,Detractor
E10957,2023-12-15,4,Detractor
E10958,2023-12-15,7,Passive
E10958,2024-03-15,9,Promoter
E10958,2024-06-15,8,Passive
E10958,2024-12-15,9,Promoter
E10958,2025-06-15,7,Passive
E10959,2023-09-15,6,Detractor
E10959,2023-12-15,5,Detractor
E10959,2024-09-15,6,Detractor
E10959,2024-12-15,6,Detractor
E10959,2025-09-15,7,Passive
E10960,2023-09-15,7,Passive
E10960,2023-12-15,4,Detractor
E10960,2024-03-15,7,Passive
E10960,2024-09-15,9,Promoter
E10960,2024-12-15,5,Detractor
E10960,2025-03-15,8,Passive
E10961,2023-09-15,4,Detractor
E10961,2024-03-15,6,Detractor
E10961,2024-06-15,5,Detractor
E10961,2024-09-15,8,Passive
E10961,2024-12-15,9,Promoter
E10962,2023-09-15,9,Promoter
E10962,2023-12-15,7,Passive
E10962,2024-03-15,5,Detractor
E10962,2024-06-15,7,Passive
E10962,2025-03-15,6,Detractor
E10962,2025-06-15,5,Detractor
E10963,2023-09-15,9,Promoter
E10963,2023-12-15,8,Passive
E10963,2024-03-15,7,Passive
E10964,2024-03-15,8,Passive
E10964,2024-06-15,7,Passive
E10965,2023-09-15,9,Promoter
E10966,2023-09-15,10,Promoter
E10967,2024-06-15,7,Passive
E10967,2024-12-15,7,Passive
E10967,2025-03-15,6,Detractor
E10967,2025-06-15,6,Detractor
E10968,2023-09-15,9,Promoter
E10968,2023-12-15,5,Detractor
E10968,2024-06-15,5,Detractor
E10968,2025-06-15,7,Passive
E10968,2025-12-15,6,Detractor
E10969,2023-09-15,7,Passive
E10969,2023-12-15,4,Detractor
E10969,2024-06-15,9,Promoter
E10974,2023-12-15,7,Passive
E10974,2024-03-15,10,Promoter
E10975,2023-09-15,8,Passive
E10975,2023-12-15,6,Detractor
E10975,2024-03-15,7,Passive
E10975,2024-06-15,9,Promoter
E10975,2024-09-15,6,Detractor
E10976,2025-09-15,7,Passive
E10976,2025-12-15,7,Passive
E10977,2025-03-15,8,Passive
E10977,2025-06-15,5,Detractor
E10977,2025-09-15,7,Passive
E10978,2023-09-15,8,Passive
E10979,2025-12-15,9,Promoter
E10980,2023-12-15,10,Promoter
E10980,2024-03-15,8,Passive
E10980,2024-06-15,7,Passive
E10980,2024-12-15,6,Detractor
E10981,2023-12-15,7,Passive
E10981,2024-03-15,6,Detractor
E10981,2024-06-15,8,Passive
E10981,2024-09-15,7,Passive
E10982,2023-09-15,6,Detractor
E10983,2023-09-15,6,Detractor
E10983,2023-12-15,10,Promoter
E10983,2024-03-15,6,Detractor
E10983,2024-06-15,8,Passive
E10984,2024-12-15,7,Passive
E10984,2025-06-15,6,Detractor
E10984,2025-09-15,8,Passive
E10984,2025-12-15,6,Detractor
E10985,2023-09-15,7,Passive
E10985,2023-12-15,9,Promoter
E10985,2024-03-15,6,Detractor
E10985,2024-06-15,5,Detractor
E10985,2024-12-15,5,Detractor
E10985,2025-03-15,8,Passive
E10985,2025-06-15,5,Detractor
E10986,2023-09-15,9,Promoter
E10987,2023-12-15,7,Passive
E10987,2024-03-15,8,Passive
E10988,2023-09-15,8,Passive
E10988,2023-12-15,9,Promoter
E10988,2024-03-15,10,Promoter
E10988,2024-06-15,8,Passive
E10988,2024-09-15,8,Passive
E10988,2025-03-15,9,Promoter
E10988,2025-06-15,6,Detractor
E10988,2025-09-15,7,Passive
E10989,2023-12-15,6,Detractor
E10990,2023-09-15,6,Detractor
E10990,2023-12-15,6,Detractor
E10990,2024-03-15,9,Promoter
E10990,2024-06-15,7,Passive
E10990,2024-09-15,6,Detractor
E10990,2024-12-15,8,Passive
E10990,2025-03-15,5,Detractor
E10990,2025-06-15,4,Detractor
E10992,2023-09-15,7,Passive
E10993,2024-12-15,7,Passive
E10993,2025-03-15,9,Promoter
E10993,2025-06-15,8,Passive
E10993,2025-09-15,6,Detractor
E10993,2026-03-15,6,Detractor
E10994,2024-12-15,6,Detractor
E10994,2025-03-15,7,Passive
E10994,2025-06-15,3,Detractor
E10994,2025-09-15,6,Detractor
E10994,2025-12-15,6,Detractor
E10995,2024-09-15,6,Detractor
E10995,2024-12-15,6,Detractor
E10995,2025-03-15,7,Passive
E10995,2025-06-15,6,Detractor
E10997,2023-09-15,8,Passive
E10997,2024-03-15,8,Passive
E10997,2024-06-15,8,Passive
E10997,2024-09-15,8,Passive
E10998,2023-09-15,7,Passive
E10999,2024-03-15,10,Promoter
E10999,2024-06-15,6,Detractor
E10999,2024-09-15,6,Detractor
E10999,2024-12-15,7,Passive
E11000,2023-12-15,7,Passive
E11000,2024-03-15,7,Passive
E11000,2024-06-15,6,Detractor
E11000,2024-09-15,10,Promoter
E11000,2024-12-15,6,Detractor
E11000,2025-03-15,6,Detractor
E11000,2025-06-15,7,Passive
E11000,2025-09-15,8,Passive
E11001,2024-03-15,8,Passive
E11001,2024-06-15,2,Detractor
E11001,2024-09-15,7,Passive
E11001,2024-12-15,9,Promoter
E11001,2025-06-15,4,Detractor
E11001,2025-09-15,6,Detractor
E11001,2025-12-15,5,Detractor
E11001,2026-03-15,6,Detractor
E11002,2023-09-15,5,Detractor
E11002,2023-12-15,8,Passive
E11002,2024-03-15,7,Passive
E11002,2024-06-15,2,Detractor
E11002,2024-12-15,5,Detractor
E11004,2023-09-15,6,Detractor
E11004,2023-12-15,8,Passive
E11004,2024-03-15,7,Passive
E11004,2024-09-15,7,Passive
E11006,2023-09-15,8,Passive
E11006,2023-12-15,9,Promoter
E11007,2024-03-15,7,Passive
E11007,2024-06-15,6,Detractor
E11007,2024-09-15,5,Detractor
E11007,2024-12-15,9,Promoter
E11007,2025-03-15,10,Promoter
E11008,2023-09-15,7,Passive
E11009,2024-03-15,6,Detractor
E11009,2024-06-15,8,Passive
E11010,2024-06-15,4,Detractor
E11010,2024-09-15,8,Passive
E11010,2024-12-15,8,Passive
E11010,2025-03-15,6,Detractor
E11010,2025-06-15,6,Detractor
E11013,2023-12-15,5,Detractor
E11014,2023-09-15,9,Promoter
E11014,2023-12-15,5,Detractor
E11015,2023-09-15,8,Passive
E11016,2023-09-15,5,Detractor
E11016,2023-12-15,9,Promoter
E11016,2024-03-15,7,Passive
E11016,2024-06-15,9,Promoter
E11016,2024-09-15,7,Passive
E11016,2024-12-15,6,Detractor
E11016,2025-03-15,5,Detractor
E11017,2023-12-15,9,Promoter
E11017,2024-03-15,6,Detractor
E11017,2024-06-15,7,Passive
E11018,2023-12-15,6,Detractor
E11018,2024-06-15,7,Passive
E11019,2024-03-15,7,Passive
E11019,2024-06-15,4,Detractor
E11019,2024-09-15,6,Detractor
E11019,2024-12-15,9,Promoter
E11019,2025-03-15,6,Detractor
E11019,2025-06-15,8,Passive
E11020,2023-09-15,7,Passive
E11020,2024-03-15,8,Passive
E11020,2024-09-15,8,Passive
E11021,2023-09-15,7,Passive
E11021,2023-12-15,6,Detractor
E11022,2024-12-15,6,Detractor
E11022,2025-03-15,7,Passive
E11022,2025-06-15,8,Passive
E11022,2025-09-15,4,Detractor
E11022,2025-12-15,6,Detractor
E11023,2023-09-15,5,Detractor
E11024,2023-09-15,6,Detractor
E11024,2023-12-15,7,Passive
E11024,2024-03-15,9,Promoter
E11025,2024-03-15,9,Promoter
E11025,2024-06-15,4,Detractor
E11025,2024-09-15,5,Detractor
E11025,2024-12-15,7,Passive
E11026,2023-12-15,8,Passive
E11026,2024-03-15,5,Detractor
E11026,2024-12-15,6,Detractor
E11027,2023-09-15,9,Promoter
E11028,2023-09-15,9,Promoter
E11028,2024-03-15,7,Passive
E11028,2024-06-15,4,Detractor
E11028,2024-09-15,9,Promoter
E11028,2024-12-15,6,Detractor
E11030,2025-06-15,7,Passive
E11030,2025-09-15,5,Detractor
E11031,2024-09-15,7,Passive
E11031,2024-12-15,7,Passive
E11031,2025-03-15,9,Promoter
E11031,2025-06-15,4,Detractor
E11031,2025-09-15,5,Detractor
E11031,2025-12-15,9,Promoter
E11033,2023-09-15,7,Passive
E11033,2024-03-15,6,Detractor
E11034,2023-09-15,8,Passive
E11034,2023-12-15,6,Detractor
E11034,2024-06-15,7,Passive
E11034,2024-09-15,6,Detractor
E11034,2024-12-15,9,Promoter
E11034,2025-06-15,5,Detractor
E11034,2025-09-15,2,Detractor
E11036,2023-09-15,5,Detractor
E11036,2024-03-15,5,Detractor
E11036,2024-09-15,6,Detractor
E11036,2024-12-15,8,Passive
E11036,2025-06-15,5,Detractor
E11036,2025-09-15,5,Detractor
E11036,2025-12-15,6,Detractor
E11036,2026-03-15,5,Detractor
E11037,2023-12-15,7,Passive
E11037,2024-03-15,8,Passive
E11037,2024-06-15,7,Passive
E11038,2024-06-15,9,Promoter
E11038,2024-12-15,6,Detractor
E11039,2023-09-15,6,Detractor
E11039,2023-12-15,9,Promoter
E11039,2024-03-15,6,Detractor
E11039,2024-06-15,10,Promoter
E11039,2024-09-15,8,Passive
E11039,2025-06-15,5,Detractor
E11039,2025-09-15,7,Passive
E11040,2023-12-15,6,Detractor
E11041,2024-03-15,5,Detractor
E11042,2023-12-15,9,Promoter
E11042,2024-06-15,8,Passive
E11045,2023-09-15,9,Promoter
E11046,2023-12-15,9,Promoter
E11046,2024-03-15,6,Detractor
E11050,2023-09-15,9,Promoter
E11050,2023-12-15,5,Detractor
E11050,2024-03-15,10,Promoter
E11050,2024-09-15,7,Passive
E11050,2025-12-15,3,Detractor
E11050,2026-03-15,4,Detractor
E11051,2024-12-15,7,Passive
E11051,2025-03-15,6,Detractor
E11051,2025-06-15,7,Passive
E11053,2023-12-15,6,Detractor
E11054,2023-09-15,5,Detractor
E11054,2023-12-15,6,Detractor
E11054,2024-03-15,10,Promoter
E11054,2024-06-15,5,Detractor
E11056,2024-06-15,9,Promoter
E11056,2024-09-15,6,Detractor
E11056,2025-03-15,7,Passive
E11058,2023-09-15,7,Passive
E11058,2023-12-15,7,Passive
E11058,2024-03-15,7,Passive
E11058,2024-06-15,6,Detractor
E11058,2024-09-15,4,Detractor
E11059,2023-09-15,7,Passive
E11059,2024-03-15,7,Passive
E11059,2024-06-15,8,Passive
E11059,2024-12-15,7,Passive
E11059,2025-03-15,8,Passive
E11060,2023-09-15,6,Detractor
E11060,2023-12-15,6,Detractor
E11060,2024-03-15,7,Passive
E11060,2024-06-15,5,Detractor
E11060,2024-09-15,6,Detractor
E11061,2023-12-15,6,Detractor
E11061,2024-03-15,6,Detractor
E11062,2024-03-15,7,Passive
